epoch;acc;loss;val_acc;val_loss
0;0.37221487435686684;1.7505231276886766;0.409486310877461;1.6422522461203666
1;0.4417946892044699;1.5584017557922707;0.41418673513198556;1.6216986582101136
2;0.4868552243124979;1.4373824492732121;0.4144309130137545;1.6263766964214776
3;0.5352426493455319;1.3133834079246043;0.41363733489300253;1.647377434181606
4;0.587781055994322;1.1820411458894988;0.41131764499800505;1.6837287379232435
5;0.6337572489826371;1.0605148451072854;0.4069529653234083;1.7210710362280783
6;0.6785430868470738;0.940831393937951;0.40594573156088404;1.7655114997886125
7;0.7146810459052453;0.8393253773732835;0.4082043769804363;1.8280549040754115
8;0.745742191430547;0.7565450781831811;0.40390074178128477;1.893456942544724
9;0.7720520907979443;0.6815799852355788;0.40387021955129404;1.9376707205575774
10;0.7915352527747648;0.6218984076408928;0.4015200074181191;1.9982919091070483
