epoch;acc;loss;val_acc;val_loss
0;0.372723573079392;1.7506058063302354;0.4087842994648739;1.6420539044469347
1;0.44167260150480564;1.5586914973215795;0.4134847237157599;1.6220712581149637
2;0.48685522434342515;1.4374793653073856;0.41293532347768647;1.6264946786227128
3;0.5352121274230415;1.3134845705529126;0.41171443405792624;1.6469155868593088
0;0.3723064401291894;1.7506995170765776;0.40915056629025615;1.6420846119310648
1;0.44110285890637246;1.5590467395660217;0.41321002359581355;1.6215827517925272
2;0.4856139994229144;1.4371093293344372;0.4118365230024492;1.6269715232581035
3;0.5360056974162817;1.312804296919283;0.41354576818756655;1.646898004626142
4;0.588666191859337;1.1805957557347555;0.4105240668781627;1.686577654596585
5;0.6337063790531995;1.0600718400524207;0.4054268535573495;1.7227458142719037
