epoch;acc;loss;val_acc;val_loss
0;0.4918742558552865;1.6107704286734137;0.5378531335390814;1.366057701514969
1;0.5333688979742709;1.4430627679336718;0.5445330982837119;1.3154420466891312
2;0.5490018710068004;1.3869590304419923;0.5639467458227942;1.2855486248189512
3;0.5560374820244004;1.3636103787323157;0.5693046342670163;1.2790328684015508
4;0.5589290408429997;1.3549806537196984;0.577979310706224;1.2713669282129105
5;0.5624391148954547;1.346018928043054;0.5800204109536168;1.2642442034332375
6;0.5630962873538922;1.3425309762695763;0.5775618129096846;1.2670490539554498
7;0.5635060537300314;1.3394094400346455;0.5793245812927177;1.2656206289226704
8;0.5652688221978572;1.337207792727701;0.5780720879943438;1.2653785489698992
9;0.5643951694087684;1.3375888556835076;0.5823862318006734;1.2601196283576783
