epoch;acc;loss;val_acc;val_loss
0;0.5844891837200233;1.2742459987344654;0.6048383355809811;1.1930132849725106
1;0.614046481426878;1.1622844399366399;0.6075520712225425;1.1745933839715954
2;0.630081489384732;1.1011261981108458;0.6147423111264867;1.1677661776078148
3;0.6471061217667093;1.0438183893937465;0.6172009092229536;1.1598457269435878
4;0.6658007453016647;0.9842578076158311;0.6169225772867045;1.1696645376710706
5;0.6824156113305443;0.9290299944989625;0.6187549288183162;1.1842566894850086
6;0.6981722874286469;0.8763987421556261;0.6179431275638572;1.1852457787512007
7;0.7140603980182527;0.8274402465385068;0.6169921603606285;1.20251004168998
8;0.724923072155129;0.7879076395014735;0.6162035533590751;1.2404788818464223
9;0.7377959208808391;0.7466416115048987;0.6182446536424127;1.2444483039938419
