epoch;acc;loss;val_acc;val_loss
0;0.5767345487287109;1.3189775006962903;0.5987150345788946;1.2132249421133714
1;0.6005087287956022;1.2127463394794333;0.6072273507638926;1.191856730707049
2;0.6107451562570244;1.178530605422809;0.6074824883062222;1.1849865703639832
3;0.6159948044783169;1.1530919643233752;0.6070417961876529;1.179369951542053
4;0.6201620509882878;1.1335589747849835;0.6075984599163721;1.1769095197393948
5;0.6259606315160561;1.1134523929065898;0.609848309125629;1.180419238687485
6;0.6307154675110012;1.096771262722868;0.6078535974587017;1.179383551482174
7;0.6332591115009941;1.0841819883412238;0.6120517697461257;1.1808126351383978
8;0.6366532139663409;1.0698561990737208;0.60905970220426;1.1904185316627574
9;0.6412224954044011;1.0530643621356062;0.6112399684446621;1.1916568918142325
