epoch;acc;loss;val_acc;val_loss
0;0.5434506966018833;1.4617837581087276;0.5809481839039399;1.261688640372355
1;0.5695288459982522;1.321309547812077;0.5852391334794839;1.2377989599942198
2;0.5753042322044513;1.2958216405405547;0.5803915201448059;1.2362783106911706
3;0.5792318040681924;1.2796432876617883;0.5899939694928621;1.222394616317289
4;0.5810254982978033;1.2653783847762505;0.5939370042103067;1.2186436584980482
5;0.5843886749764803;1.258262510341784;0.5948183884474454;1.213863221063471
6;0.5865225526050806;1.251241180973478;0.5931483972612878;1.2161609304660757
7;0.5880533778636666;1.2470287183639437;0.5980192049179957;1.2149188426450381
8;0.5893290655771581;1.2447378442927113;0.5959549102573286;1.217139412798587
9;0.5904346615879291;1.2402713750410788;0.597949621921491;1.2141832314832934
