epoch;acc;loss;val_acc;val_loss
0;0.5922824759156406;1.2548877619260708;0.6091988681336749;1.1697044053922454
1;0.6221181054997582;1.1364773466310532;0.6164123022849946;1.153175243684023
2;0.6406967574457618;1.0729788510826062;0.6186389571694566;1.1521569265695275
3;0.6577523155784643;1.0131540947531437;0.6238808739482292;1.1520041151303786
4;0.6734935287970568;0.9593062421822492;0.6254348935518868;1.1560708952341594
5;0.6891496961525381;0.9047465520825939;0.6249710071112874;1.1777993943660618
6;0.7030199007190852;0.8588325275924088;0.6245071206402734;1.2057260998509647
7;0.7164339503078293;0.8130155569330533;0.6239968455860289;1.2188962014784213
8;0.7286496265621987;0.7761419314155904;0.6236953194024042;1.2378909547961465
9;0.7396591980912863;0.7403431127836027;0.6204713086402388;1.2754880300881872
