epoch;acc;loss;val_acc;val_loss
0;0.5560606763602552;1.4109531405116924;0.5869787076317313;1.2442518273593046
1;0.5808167494069068;1.2871364777096754;0.5927077051731332;1.226606342048953
2;0.5860045460917261;1.2653333811911027;0.5982047594638207;1.2157636059510075
3;0.5887955961833722;1.252262288201202;0.5967203228539028;1.21704405140013
4;0.5902027183736203;1.2436883241240952;0.5959549102269138;1.214509619478448
5;0.5913701659171777;1.2385926433610923;0.5991093380229894;1.2094111934068523
6;0.5934963121157004;1.2313887247824167;0.5969522660742024;1.2109891559809243
7;0.5941766788814212;1.227543825914897;0.5976480957351015;1.2105711592135726
8;0.5951044517561683;1.2256759239218957;0.5983439254264152;1.2089231668611558
9;0.5959317159214738;1.219935972353513;0.5988542004834246;1.20729213525829
