epoch;acc;loss;val_acc;val_loss
0;0.5242457979629139;1.5201029015572471;0.5873498167703859;1.2602035007555554
1;0.5718792039616514;1.3382268366509364;0.5924061790088635;1.2324611368009883
2;0.5780643565103492;1.3019269955528556;0.5905042446024061;1.2273272516256626
3;0.5810796183880698;1.2828226564758936;0.5956765783791441;1.217579065899009
4;0.5832598846533568;1.2710748098221405;0.5954678294808744;1.2158369005636087
5;0.5852468648925107;1.2640859598027454;0.5988542005525491;1.209173639547174
6;0.5862364893074176;1.2573116137303038;0.5946096395657656;1.215529886486303
7;0.5872570394675195;1.2523499458788152;0.5956765784344437;1.21124708050837
8;0.5879760634504485;1.2468717638236415;0.59525908054666;1.2124372834359007
9;0.5893136026884316;1.2431136299124512;0.597137820667032;1.208815113602396
