epoch;acc;loss;val_acc;val_loss
0;0.585617974058815;1.2676467024742302;0.6045368093945915;1.1924033654600448
1;0.6121136212567925;1.1671979958702028;0.6072505450720976;1.1829762656220746
2;0.6315195373469032;1.098315030588454;0.6151366145622864;1.1729134306558382
3;0.6498662460744505;1.0286408016906223;0.6138841211671383;1.1812286045155687
4;0.6710503935303305;0.9618465430347122;0.6154381407431461;1.212214959980014
5;0.6896754341194723;0.8994713481240012;0.6153453634605561;1.2225615504489524
6;0.7051615098003436;0.8471670158535642;0.6157396669350657;1.2476220803473816
7;0.721119203356961;0.7957356807312619;0.6153221691329962;1.282494745089945
8;0.7338606175930112;0.7566136541584236;0.6152989748109663;1.323364126099977
9;0.74414343368559;0.7200339418641655;0.6122373243030106;1.349167703979449
