epoch;acc;loss;val_acc;val_loss
0;0.5159113049116357;1.5269613112239966;0.5699308809397056;1.284664448738629
1;0.5561534536271769;1.3698117070918354;0.5777705617858344;1.2612278420424015
2;0.5631194816961986;1.3431363116336144;0.5754047409387778;1.258377103370445
3;0.5669774705763383;1.3300135679190137;0.5841953889881353;1.2489959172748615
4;0.5701241669298938;1.3214476405988995;0.5802523542430409;1.2489175345208974
5;0.5718018895779262;1.3169815070801913;0.5862364892991226;1.2453157776178585
6;0.5734409549921606;1.3116832466503443;0.5873730111062407;1.2413255924217863
7;0.5725363764412869;1.3105906774765785;0.5875121770384206;1.2423518645098144
8;0.5746393282855216;1.305952974359775;0.5874193997503007;1.244298908547567
9;0.5755129810870527;1.3028526563737755;0.5876977316146603;1.2451312012357658
