epoch;acc;loss;val_acc;val_loss
0;0.48631535000784937;1.6332989724193998;0.5565245628285044;1.3356033560240617
1;0.5507337137257445;1.4150886359183594;0.5650832676575622;1.2771701219379723
2;0.5582177483090422;1.358799753636866;0.5697221320635557;1.2566749181000672
3;0.5590295495644229;1.3365747455402506;0.5811801270551151;1.2499162316980392
4;0.56458072396381;1.323861543051421;0.5794173585808376;1.248216380025403
5;0.5670625164357631;1.3183313117054047;0.579510135924257;1.2453644801564223
6;0.5679902893012935;1.312761504268807;0.5824790091081481;1.2433238578217642
7;0.5687479705106473;1.3120969052021376;0.5805306860742208;1.2437839711227272
8;0.5703715730320076;1.3103565638162407;0.5825485921654823;1.2462031997886467
9;0.5707813393864879;1.3061856471952678;0.5858653801245233;1.2413791395236837
