epoch;acc;loss;val_acc;val_loss
0;0.5670702478681448;1.3539979192472573;0.5939138099186915;1.2243315646106139
1;0.5923984475331637;1.245408283893831;0.5981351764977307;1.204612643034
2;0.5975862442198264;1.2167969712986764;0.59869184022645;1.1998852163562916
3;0.6029982526861122;1.198364947453475;0.6048615298864212;1.1901922595906291
4;0.6047996783849711;1.1869026160399068;0.6011968270361011;1.1931504280214247
5;0.6081319293018631;1.1767341045924022;0.6032379273443235;1.1907426526712708
6;0.6098869663428372;1.167780788244407;0.6051630560755757;1.1876985636791326
7;0.6112554313361537;1.160446354579399;0.6041193115842273;1.188180677387109
8;0.613110977104081;1.1516329685880144;0.6068330472617334;1.1909374587250623
9;0.6152139289764263;1.1473670077687785;0.6050934731371356;1.1913743600053668
