epoch;acc;loss;val_acc;val_loss
0;0.5780025049996824;1.3147930494624254;0.6038409797475174;1.1930860498290272
1;0.6041193115934438;1.204485845726902;0.6117270492377062;1.1740341441482118
2;0.6120595011794291;1.168154249676667;0.6105905274582378;1.1677566635070609
3;0.618004979052404;1.144750232572736;0.6135130120035989;1.1674702686856926
4;0.6235252276973795;1.124435002247747;0.6130723198850295;1.1654876837008417
5;0.6280713148124881;1.1074691608980654;0.6131187085595042;1.1685353380942403
6;0.6309783365161272;1.0909914803070657;0.6146031451694222;1.1754721072734649
7;0.6339394782869915;1.0786905773286448;0.6167370227657644;1.172897336212808
8;0.6381299191411121;1.0656167482117238;0.6155541123726508;1.1775587571957407
9;0.6397921788801415;1.0564543573293146;0.6153221691219364;1.185258567905572
