epoch;acc;loss;val_acc;val_loss
0;0.5776004700725148;1.3131251413780036;0.6019390453272352;1.1941556201140624
1;0.602372006005128;1.2083428576506834;0.604235283208202;1.1790788044716933
2;0.6104204357504481;1.174783178948587;0.6088509532921654;1.1711650356078693
3;0.6150747630359515;1.15095825829488;0.604235283208202;1.1751611564776205
4;0.6212289898154911;1.1288613275946255;0.6114023287071668;1.169914687847214
5;0.626007020154586;1.111435865185757;0.6111703854951621;1.1728452277735422
6;0.630676810320521;1.0975021850531714;0.6103121955800533;1.176881843475451
7;0.6340786442200929;1.0839817683265152;0.6114255230291968;1.1833458215588568
8;0.6360810873535034;1.07129257615745;0.6135130120118938;1.187617222945478
9;0.6400086592126362;1.0600245987706685;0.6117502435459112;1.196933675056741
