epoch;acc;loss;val_acc;val_loss
0;0.5800513367780745;1.2988855079733697;0.6019158510605048;1.203489753661032
1;0.6071500363285546;1.1895094625957712;0.6077608201208122;1.1855636068314388
2;0.6175101668435682;1.145900733726659;0.6102194182559887;1.17571011809287
3;0.6293083453216747;1.1074223215403656;0.6117966321899712;1.1721530826430089
4;0.6366300196369377;1.076657832521389;0.6137681495431636;1.1716883296470404
5;0.6462479318304024;1.041596503193309;0.6133042630666194;1.1732601077159448
6;0.6541571956435428;1.015090922572662;0.6143248133465372;1.1776114512325997
7;0.6631488611716916;0.9886152209970305;0.6137913438486037;1.1800657758057136
8;0.6695118368402843;0.9628647327924479;0.6140464813909333;1.1977218643584997
9;0.6744058387959806;0.9378938980420032;0.613721760846569;1.1991932505595084
