epoch;acc;loss;val_acc;val_loss
0;0.5896151288877244;1.2720527576040943;0.6109384422665675;1.173744176056454
1;0.6133197260032723;1.1653694617805588;0.6136753722661036;1.1636301357814585
2;0.6241592058301003;1.1219571588104689;0.6144407848930925;1.1611668240268072
3;0.6354934978620775;1.0837736805079128;0.6138377325203134;1.1640362689848671
4;0.6441449799783336;1.0505683662733931;0.6159020271809804;1.1729281433616172
5;0.6510336936249205;1.02117046015718;0.6180127104857075;1.1802161661797863
6;0.6581620819278754;0.9946235119849474;0.6146495337913622;1.1943431022675188
7;0.664548251918498;0.9682485869908107;0.6166674398079693;1.2022107173196845
8;0.6722796926034487;0.9483321144886795;0.6159716101470704;1.2266669236464
9;0.6768257797130273;0.9282606900345686;0.6161571647233101;1.2345094899965992
