epoch;acc;loss;val_acc;val_loss
0;0.5817831794758206;1.2869665406784783;0.5997587790425934;1.2000839052391876
1;0.6067943900657233;1.1867157719144907;0.6069026302250583;1.1872014032670162
2;0.6192574724411006;1.1402720671065714;0.609941086413749;1.1765417209852547
3;0.6297258431200574;1.100857018440106;0.6091756737839951;1.17883129954786
4;0.6401710194806709;1.0645398264908528;0.6136521779357788;1.1778235681403042
5;0.6500363377831618;1.0296542602454624;0.6145335621729174;1.1801672323562884
6;0.6586414312489064;0.9990637522288217;0.6128635710171746;1.1869110085114027
7;0.6680660574272981;0.9681331345164625;0.6118894094891509;1.200632474172169
8;0.6746377819950821;0.9423727357316206;0.6128403766647299;1.212136518016797
9;0.6795936354817216;0.9208001190951247;0.6124228788681905;1.2223620018899544
