epoch;acc;loss;val_acc;val_loss
0;0.5067650105851613;1.5496960692934292;0.5667532588630747;1.306727266900033
1;0.5575141872056233;1.3779073787010927;0.5804842975048152;1.264810244056175
2;0.5671630251562646;1.328161189353025;0.5805074917521907;1.2502173196906121
3;0.5703406472900383;1.311843602374295;0.5829660898514226;1.2442295724498311
4;0.574608402541709;1.298710949444413;0.5879064804991051;1.2402371900137044
5;0.5748558086442837;1.2955437348700043;0.59120007428266;1.2360639240235518
6;0.576966491942559;1.2895222813523726;0.5911768799606301;1.232969070131219
7;0.576726817280661;1.2856513652928925;0.586816347327752;1.2351925739492364
8;0.5787988433691015;1.2835470433966671;0.5862364892770028;1.2363470950263569
9;0.5780566250641426;1.282108425677465;0.5908985480050262;1.2332875638081777
