epoch;acc;loss;val_acc;val_loss
0;0.5344822254234143;1.4576437379306277;0.5719719812589878;1.280149547002054
1;0.5576688160062531;1.357226333912579;0.5723198960894373;1.2617506050867777
2;0.5610938442250899;1.3403749499066826;0.5761469592243819;1.2648073890719391
3;0.5643487807522661;1.3303008767418631;0.585239133457364;1.253357937961185
4;0.5645575296505358;1.3274336198054186;0.579602913206847;1.255557194293394
5;0.5653384051574956;1.3237428829013769;0.5815976249069541;1.2519787039557475
6;0.5671243679551855;1.3183851998434557;0.5864452382029223;1.247261308736713
7;0.5687866277048139;1.3168923558698666;0.5841258060082205;1.2521337679621738
8;0.5696757433844727;1.3136110731408512;0.5839402514319808;1.2479653119012322
9;0.5699463437998606;1.3128983269645296;0.5837315025337111;1.2461856739051091
