epoch;acc;loss;val_acc;val_loss
0;0.5323870049963539;1.4807607413694939;0.5658718745651065;1.2974739855702901
1;0.5518702355061347;1.3793159552737977;0.5689103307510321;1.2821931537495985
2;0.5539654559221351;1.3636801799768803;0.5753119636313031;1.2782552310463426
3;0.5550169318564644;1.3583596554062176;0.5715080948183885;1.2769671804792015
4;0.557011643546894;1.3525409584854922;0.5759614046481422;1.2708635239619495
5;0.5580553880474591;1.353227087297136;0.5780720879528691;1.2720199597148962
6;0.5582795998215523;1.348551598861354;0.574685716936494;1.266676287585366
7;0.5601428770209396;1.347213345199892;0.5796724961729368;1.2681239053635327
8;0.5615809249877193;1.3453849409103276;0.5795101359187271;1.2614322946173044
9;0.5612793988087029;1.344044769122346;0.575335157953333;1.2684760371679917
