epoch;acc;loss;val_acc;val_loss
0;0.5817290593837107;1.3023360941000148;0.6055573596192096;1.1845254808762478
1;0.6139150469289233;1.1740836361425584;0.6134898177175137;1.1600182439846591
2;0.6265636838879135;1.125550822203485;0.6185461798647469;1.1522954650368071
3;0.6368387685407373;1.088556785405874;0.6198450619177799;1.1509705722268406
4;0.6453046960701545;1.0567773969767975;0.6202393653729344;1.1509531064705287
5;0.652726879138638;1.0275122231040341;0.620819223387739;1.1567275180424907
6;0.6605897542938937;1.0025036147866917;0.6216310246587878;1.1626874464791488
7;0.6677181426106734;0.9794678929395086;0.6220717169045462;1.1656279846567577
8;0.6739264894602031;0.9555778942183214;0.621167138273488;1.1730211976314733
9;0.6804440939497022;0.933495873460833;0.6217701906269123;1.1860970080371647
