epoch;acc;loss;val_acc;val_loss
0;0.5450279105072944;1.4231385714793479;0.583801085494271;1.2479792277512238
1;0.5708895795624127;1.3118020941866781;0.5842185832908104;1.2370285554305351
2;0.5798039306708916;1.2853955806017796;0.5893445284649631;1.2283176077304183
3;0.5818759567639404;1.2742451026343777;0.5923829846508888;1.222663580234901
4;0.5845355723585532;1.2660866695636666;0.5966043512603427;1.2145842511296554
5;0.5862442207545459;1.2587156360421567;0.5977408730315162;1.2128164149361473
6;0.5887182817650849;1.2512213106424226;0.5996428074379735;1.2129797016296338
7;0.5897542948152958;1.250721446063674;0.5969290717687623;1.2156035697830128
8;0.5902413755760819;1.2463589388535505;0.6011040497313914;1.213636127469181
9;0.5908985480363625;1.2433974034741506;0.5991093380395792;1.2165016561391298
