epoch;acc;loss;val_acc;val_loss
0;0.5566405343888846;1.4156532978805452;0.5922206243413795;1.2334545322421664
1;0.5891667053294;1.266576113276129;0.5986686459763094;1.2025449208809127
2;0.5965656940643328;1.2285451803231582;0.6047455582569164;1.1893129990672326
3;0.601119512622883;1.2071222101496806;0.6054877765618755;1.1853748391288084
4;0.6031606129550685;1.194127228116962;0.6052094447887602;1.181936214954185
5;0.6069954075150215;1.181764741192093;0.6070649905152128;1.1799002617228456
6;0.6081473921832165;1.1750216739166754;0.6080855406845314;1.179167875117913
7;0.6101189095714319;1.1643475342260654;0.607969569019082;1.1802048966493865
8;0.6112167741465953;1.1590764891161012;0.6076680429239366;1.1799590999625436
9;0.6132965316812424;1.1508550574796432;0.6086422043579509;1.181200751975941
