epoch;acc;loss;val_acc;val_loss
0;0.5812110528924762;1.3201542070293855;0.6107992763620375;1.184392955159192
1;0.6266023410498222;1.1304487496943028;0.6194739527459456;1.1484009459536644
2;0.6456835366444167;1.0595298023093076;0.6235097647432152;1.1338436995868963
3;0.6642699201057514;0.9968344315279815;0.6258060026241818;1.1313786362680394
4;0.6846809235160856;0.9352709791445046;0.6288212644880776;1.127397072587843
5;0.709854494244069;0.8686144375645879;0.6298650090706704;1.135897803633953
6;0.7305129038307105;0.8015173498440713;0.6314422229687081;1.139919257868518
7;0.7522846407042836;0.737595989905017;0.6332281857650156;1.1549538868823022
8;0.7743810981581655;0.6789273838647321;0.6327411049830315;1.1737380847365968
9;0.7918232283007376;0.6244605522661495;0.6339704040340298;1.184955105968689
